id,race,sex,age,juv_fel_count,juv_misd_count,priors_count,charge_id,charge_degree..misd.fel.,compas_decile_score,two_year_recid,compas_guess,compas_correct,charge_degree,juv_other_count
6744,2,0,25,0,1,3,45,0,10,1,1,1,0,0
6747,2,0,23,0,0,5,190,1,9,1,1,1,1,1
6748,6,0,23,0,0,0,45,0,3,0,0,1,0,0
6749,1,1,24,0,0,0,283,0,10,0,1,0,0,0
6751,1,0,35,0,0,2,28,1,2,1,0,0,1,0
6754,3,1,23,0,0,0,286,0,4,0,0,1,0,0
6755,2,1,19,0,0,0,93,0,4,1,0,0,0,0
6756,1,0,32,0,0,0,186,1,1,1,0,0,1,0
6758,1,1,39,0,0,0,219,0,1,1,0,0,0,0
6759,2,0,30,4,0,12,306,1,9,1,1,1,1,0
6760,2,0,33,0,0,2,376,1,7,0,1,0,1,0
6762,1,0,20,0,0,0,28,0,3,1,0,0,0,0
6763,1,1,36,0,0,0,45,0,2,0,0,1,0,0
6765,3,0,61,0,0,1,211,1,1,0,0,1,1,0
6766,2,0,29,0,1,8,268,1,8,1,1,1,1,1
6769,1,1,40,0,0,0,306,1,2,0,0,1,1,0
6771,2,0,53,0,0,4,306,1,7,0,1,0,1,0
6773,1,1,28,0,0,0,31,0,2,0,0,1,0,0
6774,3,0,38,0,0,2,128,0,2,0,0,1,0,0
6775,2,0,27,0,1,9,306,1,9,1,1,1,1,0
6776,1,0,55,0,0,0,47,1,3,0,0,1,1,0
6778,2,0,22,1,0,1,45,0,7,0,1,0,0,0
6780,2,1,34,0,0,1,190,1,1,0,0,1,1,0
6781,1,0,55,0,0,1,45,0,2,0,0,1,0,0
6782,3,0,24,0,0,2,28,1,8,0,1,0,1,0
6783,2,1,47,0,1,21,45,0,9,1,1,1,0,1
6784,6,0,41,0,0,0,45,0,1,0,0,1,0,0
6786,3,0,41,0,0,0,306,1,3,0,0,1,1,0
6788,2,0,61,0,0,12,170,1,3,0,0,1,1,0
6791,2,0,57,0,0,3,15,1,1,0,0,1,1,0
6793,1,1,38,0,0,2,45,0,3,0,0,1,0,0
6794,1,0,25,4,0,13,28,1,4,1,0,0,1,1
6796,2,0,23,0,0,0,179,1,2,1,0,0,1,0
6798,1,0,23,0,0,3,10,1,5,0,1,0,1,0
6800,2,0,20,0,0,0,110,1,3,0,0,1,1,0
6801,1,0,44,0,0,1,306,1,8,0,1,0,1,0
6802,1,1,38,0,0,1,134,0,1,0,0,1,0,0
6803,2,0,56,0,0,5,211,1,2,1,0,0,1,0
6804,1,0,43,0,0,2,90,1,2,1,0,0,1,0
6805,2,0,22,0,0,0,59,1,3,1,0,0,1,0
6807,2,0,31,0,0,6,166,1,9,1,1,1,1,0
6808,6,0,32,0,0,0,229,1,1,0,0,1,1,0
6809,2,0,29,0,0,0,129,1,6,0,1,0,1,0
6810,2,0,22,0,0,1,344,1,9,1,1,1,1,0
6811,2,0,23,0,0,3,186,1,9,1,1,1,1,0
6812,1,0,24,0,0,1,318,1,4,0,0,1,1,1
6813,6,0,45,0,0,0,134,0,1,0,0,1,0,0
6815,2,0,21,0,1,2,303,1,9,0,1,0,1,0
6816,2,1,29,0,0,0,45,0,2,0,0,1,0,0
6818,1,1,51,0,0,0,206,0,4,1,0,0,0,0
6819,3,0,36,1,0,2,92,0,2,1,0,0,0,0
6820,2,0,25,0,0,1,280,1,3,0,0,1,1,0
6824,3,0,46,0,0,13,190,1,3,0,0,1,1,0
6825,2,0,62,0,0,22,306,1,8,1,1,1,1,0
6827,2,0,25,0,0,0,246,1,4,1,0,0,1,0
6828,1,0,27,0,0,2,190,1,2,0,0,1,1,0
6829,2,0,49,0,0,0,28,0,2,0,0,1,0,0
6830,1,1,22,0,0,3,190,1,9,1,1,1,1,0
6831,1,1,34,0,0,9,28,0,10,1,1,1,0,0
6834,3,0,37,0,0,1,22,1,1,0,0,1,1,0
6836,1,0,21,0,0,0,163,1,3,1,0,0,1,0
6837,1,0,51,0,0,3,341,0,1,1,0,0,0,0
6838,1,1,39,0,0,2,306,1,5,1,1,1,1,0
6840,2,0,43,0,0,8,92,1,3,1,0,0,1,0
6846,2,0,22,0,0,0,45,0,6,1,1,1,0,0
6847,2,1,28,0,0,4,28,1,7,0,1,0,1,0
6850,1,0,43,0,0,0,190,1,9,1,1,1,1,0
6851,1,0,27,0,0,7,312,1,8,1,1,1,1,0
6852,6,0,27,0,0,0,179,1,2,1,0,0,1,0
6855,1,0,31,0,0,1,190,1,2,1,0,0,1,0
6857,2,1,28,0,0,0,45,0,2,0,0,1,0,0
6858,1,0,58,0,0,3,130,0,2,0,0,1,0,0
6859,1,0,22,0,0,0,195,1,4,1,0,0,1,0
6860,3,0,21,0,0,0,131,0,8,1,1,1,0,0
6862,2,0,31,0,0,5,97,1,4,0,0,1,1,0
6863,2,0,33,0,0,0,60,1,3,0,0,1,1,0
6864,2,0,26,0,0,6,374,0,10,1,1,1,0,0
6866,2,1,23,0,1,1,45,0,5,0,1,0,0,0
6870,1,0,32,0,0,11,170,1,10,0,1,0,1,0
6872,2,0,57,0,0,2,306,1,2,0,0,1,1,0
6875,1,0,22,0,0,0,108,1,8,0,1,0,1,0
6877,2,1,35,0,0,2,11,1,2,0,0,1,1,0
6878,1,0,47,0,0,1,58,1,6,1,1,1,1,0
6881,3,0,35,0,0,2,16,1,1,0,0,1,1,0
6882,2,0,29,0,0,17,187,1,9,1,1,1,1,1
6883,1,1,54,0,0,1,242,0,2,0,0,1,0,0
6884,1,0,29,0,0,0,18,1,8,0,1,0,1,0
6885,6,1,28,0,0,0,45,0,4,1,0,0,0,0
6886,2,0,51,0,0,17,306,1,8,1,1,1,1,0
6888,2,1,36,0,0,0,28,0,6,0,1,0,0,0
6889,1,0,35,0,0,3,28,0,4,1,0,0,0,0
6892,2,0,20,0,0,1,28,1,4,1,0,0,1,1
6893,2,0,25,0,0,0,280,1,5,0,1,0,1,0
6894,2,0,29,0,0,2,149,0,5,0,1,0,0,0
6896,3,0,31,0,0,0,306,1,10,1,1,1,1,0
6898,2,0,62,0,0,4,28,1,1,0,0,1,1,0
6899,1,0,39,0,0,0,31,0,2,0,0,1,0,0
6900,2,0,30,0,0,1,64,1,4,1,0,0,1,0
6901,2,1,23,0,0,0,312,1,7,0,1,0,1,0
6904,2,1,23,0,0,1,28,1,4,0,0,1,1,0
6906,3,1,37,0,0,0,45,0,3,0,0,1,0,0
6908,2,0,30,0,0,21,129,1,7,1,1,1,1,0
6910,2,0,33,0,0,18,190,1,9,1,1,1,1,3
6911,3,0,20,0,0,0,337,0,4,1,0,0,0,0
6912,2,1,61,0,0,1,28,1,6,0,1,0,1,0
6915,2,0,30,0,1,9,92,1,7,1,1,1,1,0
6916,2,0,23,0,0,1,190,1,6,0,1,0,1,0
6919,2,1,27,0,0,0,228,1,3,1,0,0,1,0
6920,2,0,38,0,1,10,282,0,6,0,1,0,0,0
6921,2,0,42,0,0,1,28,1,1,0,0,1,1,0
6923,2,0,31,0,0,0,190,1,3,0,0,1,1,0
6924,2,0,23,0,0,2,61,1,9,1,1,1,1,0
6926,1,0,31,0,0,1,306,1,3,1,0,0,1,0
6927,2,0,43,0,0,1,45,0,5,1,1,1,0,0
6929,1,0,39,0,0,0,15,1,3,0,0,1,1,0
6931,2,0,31,0,0,0,15,0,2,0,0,1,0,0
6932,1,0,22,0,0,3,58,1,7,1,1,1,1,0
6934,2,1,33,0,0,0,15,1,3,0,0,1,1,0
6935,1,0,21,0,1,1,306,1,5,1,1,1,1,0
6936,2,0,23,0,0,1,21,1,6,1,1,1,1,0
6937,1,1,29,0,0,0,78,1,4,0,0,1,1,0
6939,1,0,62,0,0,2,364,1,1,0,0,1,1,0
6941,2,1,56,0,0,1,306,1,2,1,0,0,1,0
6943,2,1,24,0,0,4,193,1,3,1,0,0,1,0
6944,1,1,44,0,0,0,45,0,1,0,0,1,0,0
6946,2,0,22,0,1,2,28,1,7,1,1,1,1,0
6947,2,1,28,0,0,4,306,1,5,1,1,1,1,0
6948,2,0,30,0,0,0,71,1,5,0,1,0,1,0
6949,1,0,32,0,0,1,49,0,1,1,0,0,0,0
6950,1,0,51,0,0,3,186,1,6,0,1,0,1,0
6952,2,0,21,0,0,0,58,1,5,0,1,0,1,0
6955,2,0,21,0,0,2,306,1,9,1,1,1,1,0
6957,2,0,27,0,0,3,71,1,9,1,1,1,1,0
6959,3,0,28,0,0,0,280,1,4,0,0,1,1,0
6960,2,1,31,0,0,0,10,1,1,0,0,1,1,0
6961,2,0,33,0,0,0,45,0,8,1,1,1,0,0
6963,1,1,49,0,0,2,306,1,2,0,0,1,1,0
6965,6,1,41,0,0,2,28,1,3,0,0,1,1,0
6967,1,0,20,0,0,0,45,0,4,0,0,1,0,5
6968,2,0,31,0,0,10,306,1,6,1,1,1,1,1
6971,2,0,25,0,0,5,28,1,5,1,1,1,1,0
6975,2,0,23,0,1,4,28,1,9,1,1,1,1,0
6976,1,0,26,0,0,0,45,0,4,0,0,1,0,0
6977,4,1,45,0,0,6,156,1,3,1,0,0,1,0
6979,1,0,28,0,0,1,45,0,2,0,0,1,0,0
6980,2,1,28,0,0,13,21,1,9,1,1,1,1,0
6981,1,0,39,0,0,0,336,1,1,1,0,0,1,0
6982,3,0,59,0,0,1,317,1,2,1,0,0,1,0
6983,2,0,52,0,0,4,45,0,1,0,0,1,0,0
6986,3,0,36,0,0,1,423,0,5,0,1,0,0,0
6988,3,0,54,0,0,5,58,1,5,0,1,0,1,0
6989,1,0,32,0,0,0,129,1,3,1,0,0,1,0
6990,2,0,54,0,0,3,239,0,6,0,1,0,0,0
6991,2,0,30,0,0,2,112,1,3,1,0,0,1,0
6996,2,1,21,0,0,0,45,0,5,1,1,1,0,0
6997,2,0,25,0,0,2,374,0,4,1,0,0,0,0
6998,3,0,26,1,0,1,28,1,5,1,1,1,1,0
6999,2,0,22,0,0,0,190,1,4,0,0,1,1,0
7003,2,0,61,0,0,20,374,0,2,1,0,0,0,0
7004,1,0,24,0,0,2,303,1,6,0,1,0,1,2
7005,2,0,32,0,0,2,28,1,8,0,1,0,1,0
7006,1,1,26,0,0,2,190,1,9,1,1,1,1,0
7007,2,1,34,0,0,6,28,1,3,0,0,1,1,0
7008,2,0,45,1,0,12,368,0,8,1,1,1,0,0
7009,2,0,22,0,0,1,190,1,5,1,1,1,1,0
7010,2,0,54,0,0,4,306,1,3,1,0,0,1,0
7011,2,0,51,0,0,8,82,0,5,0,1,0,0,0
7012,2,0,28,0,0,0,246,1,2,0,0,1,1,0
7015,1,0,23,0,0,0,274,1,2,0,0,1,1,0
7020,1,0,30,0,0,0,21,1,2,1,0,0,1,0
7022,2,0,25,0,0,0,239,0,3,1,0,0,0,0
7023,1,0,25,0,0,2,246,1,5,0,1,0,1,0
7024,1,0,28,0,0,2,306,1,7,0,1,0,1,0
7025,2,1,32,0,0,0,45,0,1,1,0,0,0,0
7026,2,0,35,0,0,7,28,1,4,0,0,1,1,0
7027,2,0,49,0,0,0,45,0,1,1,0,0,0,0
7028,1,0,36,0,0,5,306,1,3,1,0,0,1,0
7029,2,0,33,0,0,16,374,0,9,1,1,1,0,0
7030,6,0,30,0,0,1,61,1,1,0,0,1,1,0
7032,1,1,58,0,0,1,134,0,2,0,0,1,0,0
7033,2,0,22,0,0,2,169,1,7,0,1,0,1,0
7034,1,0,28,0,0,2,319,1,3,1,0,0,1,0
7036,3,0,28,0,0,0,45,0,1,1,0,0,0,0
7037,2,0,26,0,1,6,268,1,10,1,1,1,1,0
7039,1,1,36,0,0,3,209,1,1,1,0,0,1,0
7040,1,0,23,0,0,0,110,1,9,0,1,0,1,0
7041,2,0,22,0,0,0,65,1,5,1,1,1,1,0
7042,2,0,25,0,1,10,28,1,9,1,1,1,1,0
7043,2,0,26,0,0,0,28,1,3,0,0,1,1,0
7044,2,0,25,0,0,1,419,1,5,0,1,0,1,0
7045,1,0,26,0,0,7,15,1,7,1,1,1,1,0
7047,5,0,40,0,0,2,31,0,6,0,1,0,0,0
7048,2,0,28,0,0,0,424,0,2,1,0,0,0,0
7050,3,0,40,0,0,1,45,0,2,0,0,1,0,0
7051,2,0,56,0,0,1,129,1,1,0,0,1,1,0
7052,1,0,51,0,0,3,28,1,2,0,0,1,1,0
7053,2,0,36,0,0,0,202,1,4,0,0,1,1,0
7054,1,0,51,0,0,0,45,0,1,0,0,1,0,0
7055,1,0,25,0,0,2,303,1,5,0,1,0,1,0
7058,2,0,22,0,1,1,239,0,6,0,1,0,0,0
7060,2,1,35,2,0,9,28,1,8,0,1,0,1,0
7061,1,0,24,0,0,0,127,0,5,1,1,1,0,0
7063,2,0,66,0,0,5,45,0,2,1,0,0,0,0
7064,2,0,27,0,0,6,45,0,4,1,0,0,0,0
7067,1,0,22,0,1,2,256,1,9,1,1,1,1,0
7068,1,0,43,0,0,2,28,1,1,0,0,1,1,0
7070,2,0,22,0,0,2,190,1,6,0,1,0,1,0
7073,2,0,31,0,0,4,283,0,10,1,1,1,0,0
7074,1,1,23,0,0,4,45,0,9,1,1,1,0,0
7076,1,1,27,0,0,0,128,0,2,1,0,0,0,0
7077,2,0,31,0,0,8,129,1,9,1,1,1,1,0
7078,2,0,61,0,0,29,190,1,8,1,1,1,1,0
7079,1,0,25,0,0,3,280,1,7,0,1,0,1,1
7080,1,1,52,0,0,0,45,0,1,0,0,1,0,0
7082,3,0,35,0,0,0,58,1,7,0,1,0,1,0
7084,1,1,24,0,0,0,312,1,5,0,1,0,1,0
7086,2,0,50,1,0,13,45,0,10,1,1,1,0,0
7087,6,0,57,0,0,0,14,1,1,0,0,1,1,0
7092,1,0,38,0,0,2,28,1,1,0,0,1,1,0
7093,2,0,22,0,0,1,346,1,3,0,0,1,1,0
7095,3,0,26,0,0,1,239,0,5,0,1,0,0,0
7097,2,0,25,2,3,8,28,1,10,0,1,0,1,0
7098,2,0,20,0,0,3,65,1,7,1,1,1,1,0
7099,2,0,34,0,0,2,303,1,2,0,0,1,1,0
7100,2,0,25,0,0,11,45,0,9,1,1,1,0,0
7101,1,1,24,0,0,0,229,1,5,0,1,0,1,0
7103,6,0,24,0,0,4,361,1,5,0,1,0,1,0
7104,1,0,49,0,0,4,51,0,6,1,1,1,0,0
7105,2,0,27,0,0,15,21,1,10,1,1,1,1,0
7107,2,0,28,0,0,10,306,1,5,1,1,1,1,0
7108,2,0,33,0,0,15,28,0,5,1,1,1,0,0
7109,1,0,55,0,0,0,306,1,5,0,1,0,1,0
7110,1,0,25,0,0,1,342,1,4,0,0,1,1,1
7111,1,0,47,0,0,3,45,0,3,1,0,0,0,0
7112,2,0,55,0,0,10,45,0,7,1,1,1,0,0
7114,2,0,22,0,0,0,292,1,3,1,0,0,1,0
7116,2,0,32,0,0,9,61,1,8,0,1,0,1,0
7117,1,0,55,0,0,0,129,1,1,0,0,1,1,0
7119,2,0,23,0,0,3,45,0,5,0,1,0,0,0
7120,1,0,54,0,0,2,28,1,4,1,0,0,1,0
7121,4,0,40,0,0,0,118,1,1,0,0,1,1,0
7123,2,0,27,0,0,0,45,0,2,1,0,0,0,0
7124,1,0,36,0,0,4,380,0,1,1,0,0,0,0
7125,2,1,29,0,0,5,169,1,7,0,1,0,1,0
7126,1,1,45,0,0,0,45,0,1,0,0,1,0,0
7127,6,0,25,0,0,2,122,0,6,0,1,0,0,0
7130,1,0,40,0,0,4,377,1,3,1,0,0,1,0
7131,2,0,38,0,0,7,28,1,4,1,0,0,1,0
7135,1,0,57,0,0,3,170,1,4,0,0,1,1,0
7136,2,0,26,0,0,3,65,1,10,1,1,1,1,0
7139,2,1,37,0,0,0,97,1,1,0,0,1,1,0
7140,2,1,42,0,0,0,28,0,6,1,1,1,0,0
7141,1,0,41,0,0,1,110,1,1,0,0,1,1,0
7142,6,1,33,0,0,0,273,1,2,0,0,1,1,0
7143,2,0,57,0,0,1,28,1,1,0,0,1,1,0
7144,2,0,34,0,0,3,28,0,9,0,1,0,0,0
7145,2,0,29,0,0,1,280,1,4,1,0,0,1,0
7148,3,0,45,0,0,8,15,1,7,0,1,0,1,0
7149,1,0,22,0,0,1,16,1,4,0,0,1,1,0
7150,2,1,22,0,0,0,283,0,8,1,1,1,0,0
7151,2,0,42,0,1,5,28,1,9,1,1,1,1,0
7153,2,0,21,0,0,0,45,0,4,0,0,1,0,0
7154,1,0,56,0,0,1,45,0,1,0,0,1,0,0
7156,2,0,48,0,0,4,129,1,3,0,0,1,1,0
7157,3,0,27,0,0,1,45,0,2,0,0,1,0,0
7158,1,0,27,0,0,2,61,1,6,1,1,1,1,0
7159,3,0,34,0,0,1,21,1,2,0,0,1,1,0
7160,2,0,23,0,0,5,161,1,6,1,1,1,1,1
7162,2,0,47,0,0,3,28,1,5,1,1,1,1,0
7163,2,0,33,0,1,6,28,0,3,1,0,0,0,0
7164,1,0,58,0,0,1,306,1,1,0,0,1,1,0
7166,2,1,33,0,0,1,152,1,5,0,1,0,1,0
7167,2,1,40,0,0,2,374,0,5,0,1,0,0,0
7170,1,0,22,0,0,0,306,1,5,0,1,0,1,0
7171,1,0,39,0,0,2,28,1,3,0,0,1,1,0
7173,6,0,30,0,0,2,129,1,8,0,1,0,1,0
7175,2,1,23,0,0,3,58,1,8,0,1,0,1,0
7176,1,0,35,0,0,1,303,1,1,0,0,1,1,1
7177,3,0,22,0,0,0,206,0,2,0,0,1,0,0
7178,2,0,43,0,0,7,85,1,6,1,1,1,1,0
7180,3,0,37,0,0,4,64,0,4,0,0,1,0,0
7183,2,0,38,1,0,14,28,1,8,0,1,0,1,4
7184,2,0,26,0,0,2,306,1,8,1,1,1,1,0
7185,3,0,60,0,0,0,190,1,4,0,0,1,1,0
7186,1,1,39,0,0,1,28,1,4,0,0,1,1,0
7187,2,0,36,0,0,16,45,0,8,1,1,1,0,1
7188,2,0,25,0,0,1,28,0,4,0,0,1,0,0
7189,1,0,21,0,0,0,149,0,4,1,0,0,0,0
7190,3,1,28,0,0,1,190,1,3,1,0,0,1,0
7192,6,1,70,0,0,0,190,1,1,0,0,1,1,0
7194,2,0,25,0,0,3,28,0,9,1,1,1,0,0
7196,2,0,53,0,0,6,28,1,2,0,0,1,1,0
7197,1,0,37,0,0,0,280,1,6,0,1,0,1,0
7198,2,0,21,0,0,1,190,1,6,1,1,1,1,0
7199,2,0,28,0,0,1,186,1,6,0,1,0,1,0
7200,2,0,21,0,0,1,28,1,6,0,1,0,1,0
7202,2,0,32,0,0,2,28,1,10,0,1,0,1,0
7203,2,0,56,0,0,0,49,1,1,0,0,1,1,0
7204,1,0,30,0,0,3,45,0,3,0,0,1,0,0
7205,1,0,27,0,0,0,190,1,8,1,1,1,1,0
7206,3,0,37,0,0,6,172,1,2,1,0,0,1,0
7210,2,0,27,0,0,1,58,1,8,0,1,0,1,0
7211,2,0,41,0,0,7,45,0,7,1,1,1,0,1
7214,2,1,30,0,0,7,45,0,3,1,0,0,0,0
7216,2,0,32,0,1,7,170,1,8,1,1,1,1,3
7217,1,0,26,0,0,7,28,1,5,0,1,0,1,0
7218,2,0,31,0,0,0,283,0,4,0,0,1,0,0
7219,2,0,32,0,0,3,186,1,4,0,0,1,1,0
7222,1,1,34,0,0,5,311,1,5,1,1,1,1,0
7223,2,0,46,0,0,3,170,1,1,0,0,1,1,0
7224,2,0,24,0,0,1,169,1,3,1,0,0,1,0
7225,2,0,32,0,0,7,190,1,6,1,1,1,1,1
7226,1,0,43,0,0,6,306,1,4,1,0,0,1,0
7227,1,0,50,0,0,3,112,1,2,0,0,1,1,0
7228,1,0,30,3,0,4,10,1,4,1,0,0,1,0
7231,2,0,37,0,0,3,45,0,7,0,1,0,0,0
7233,2,0,31,1,1,12,28,1,9,1,1,1,1,1
7234,3,0,37,0,0,1,190,1,5,0,1,0,1,0
7235,1,0,21,0,0,1,292,1,6,0,1,0,1,0
7236,3,0,75,0,0,1,28,1,1,0,0,1,1,0
7237,1,0,40,0,0,3,128,0,4,0,0,1,0,0
7238,1,1,53,0,0,0,128,0,1,0,0,1,0,0
7239,6,0,31,0,0,6,45,0,2,1,0,0,0,0
7240,2,0,33,0,0,4,45,0,3,0,0,1,0,0
7241,2,0,23,1,0,2,28,1,6,1,1,1,1,0
7242,2,1,22,0,0,0,45,0,4,0,0,1,0,0
7243,2,0,27,0,0,2,45,0,3,1,0,0,0,0
7245,2,0,25,0,0,5,45,0,8,1,1,1,0,0
7246,1,0,24,0,0,2,28,1,2,0,0,1,1,0
7247,2,1,24,0,0,2,57,1,5,1,1,1,1,0
7249,2,1,26,0,0,1,28,1,7,0,1,0,1,0
7250,2,0,56,0,0,9,28,1,4,0,0,1,1,0
7252,2,1,26,0,0,3,306,1,10,1,1,1,1,0
7253,2,0,26,0,0,7,337,0,8,1,1,1,0,1
7254,1,0,20,0,0,0,292,1,4,1,0,0,1,0
7255,2,0,27,0,0,4,122,0,6,1,1,1,0,0
7257,1,0,24,0,0,1,246,1,3,1,0,0,1,0
7258,2,0,26,0,0,8,85,1,7,1,1,1,1,0
7259,1,0,26,0,0,5,31,0,5,0,1,0,0,0
7260,3,0,54,0,0,0,6,1,1,1,0,0,1,0
7263,1,0,65,0,0,3,28,1,6,0,1,0,1,0
7264,1,1,33,0,0,5,223,0,6,1,1,1,0,0
7265,2,0,64,0,0,13,306,0,6,0,1,0,0,0
7266,1,0,24,0,0,0,110,1,2,0,0,1,1,0
7268,2,0,35,0,0,29,10,1,6,0,1,0,1,0
7269,1,1,57,0,0,0,128,0,1,0,0,1,0,0
7271,1,1,46,0,0,0,208,0,1,0,0,1,0,0
7272,2,0,56,0,0,16,306,1,5,0,1,0,1,0
7275,1,1,39,0,0,0,128,0,2,0,0,1,0,0
7276,1,0,68,0,0,4,45,0,1,0,0,1,0,0
7278,2,1,22,0,0,5,190,1,9,1,1,1,1,0
7279,2,0,28,0,0,1,45,0,3,1,0,0,0,0
7280,2,0,39,0,0,19,45,0,6,1,1,1,0,0
7281,1,0,38,0,0,0,133,0,1,0,0,1,0,0
7283,2,1,25,0,0,3,28,0,10,0,1,0,0,0
7284,1,0,25,0,0,2,306,1,5,0,1,0,1,1
7285,2,0,21,0,0,3,28,1,7,1,1,1,1,0
7286,1,0,31,0,0,2,292,1,5,0,1,0,1,0
7288,2,0,33,0,0,3,190,1,6,1,1,1,1,0
7289,2,0,26,0,0,20,229,1,10,1,1,1,1,0
7291,2,0,31,0,0,2,175,1,7,0,1,0,1,0
7292,2,1,35,0,0,13,15,1,8,0,1,0,1,0
7293,2,0,34,0,6,19,28,0,8,0,1,0,0,1
7294,6,0,41,0,0,31,129,1,9,1,1,1,1,0
7296,6,0,57,0,0,0,45,0,1,0,0,1,0,0
7298,2,1,42,0,0,1,298,1,2,0,0,1,1,0
7299,2,0,26,1,2,9,379,1,10,1,1,1,1,0
7300,1,0,24,0,0,1,28,1,9,0,1,0,1,0
7301,2,0,36,0,0,2,65,1,6,1,1,1,1,0
7302,2,0,41,1,1,24,306,1,10,1,1,1,1,0
7304,1,0,27,0,0,0,186,1,2,0,0,1,1,0
7305,6,1,58,0,0,0,306,1,1,1,0,0,1,0
7308,1,0,45,0,0,3,379,1,1,1,0,0,1,0
7310,1,0,34,0,0,5,306,1,2,0,0,1,1,0
7311,3,0,50,0,0,0,135,0,1,0,0,1,0,0
7312,1,0,25,0,1,6,89,1,8,1,1,1,1,0
7315,2,0,24,0,0,2,45,0,5,1,1,1,0,0
7316,3,0,39,0,0,2,283,0,3,0,0,1,0,0
7317,2,0,27,0,0,2,28,1,7,0,1,0,1,0
7318,2,0,25,0,0,3,28,1,3,0,0,1,1,0
7319,1,0,30,0,0,2,128,0,4,1,0,0,0,1
7320,1,0,22,0,2,3,303,1,8,1,1,1,1,0
7321,2,0,27,0,0,0,420,1,5,0,1,0,1,0
7322,6,0,20,0,0,0,418,1,3,1,0,0,1,0
7323,2,0,41,0,0,19,104,1,5,1,1,1,1,0
7324,1,0,30,0,0,0,169,1,1,0,0,1,1,0
7326,2,0,24,0,0,3,246,1,8,0,1,0,1,0
7327,2,0,39,0,0,0,31,0,1,0,0,1,0,0
7328,2,0,32,0,0,6,303,1,6,1,1,1,1,0
7330,2,1,32,0,0,3,340,1,2,1,0,0,1,0
7331,1,1,29,0,0,0,190,1,6,1,1,1,1,0
7332,6,0,37,0,0,0,379,1,1,1,0,0,1,0
7334,2,0,26,0,1,24,129,1,10,1,1,1,1,0
7335,2,0,24,0,0,2,170,1,6,1,1,1,1,0
7337,6,0,30,0,0,2,28,1,1,0,0,1,1,0
7338,2,0,20,1,1,4,190,1,10,1,1,1,1,1
7339,2,0,25,0,0,1,45,0,6,1,1,1,0,1
7340,1,1,31,0,0,0,186,1,4,1,0,0,1,0
7341,2,0,25,0,0,0,45,0,5,1,1,1,0,0
7342,1,0,41,0,0,0,190,1,1,1,0,0,1,0
7343,1,0,25,0,0,0,190,1,3,0,0,1,1,0
7344,2,0,25,0,0,2,90,1,5,1,1,1,1,0
7345,2,0,22,0,0,1,297,1,4,1,0,0,1,0
7347,2,1,25,0,0,0,319,1,7,0,1,0,1,0
7348,2,0,38,0,0,0,45,0,2,0,0,1,0,0
7351,3,0,40,0,0,0,190,1,5,0,1,0,1,0
7354,1,1,49,0,0,4,45,0,2,0,0,1,0,0
7355,1,1,35,0,0,2,128,0,3,0,0,1,0,0
7356,5,0,21,0,0,0,45,0,6,1,1,1,0,1
7358,6,0,25,0,0,0,167,1,4,0,0,1,1,0
7359,1,0,21,0,0,1,303,1,4,0,0,1,1,0
7360,1,1,24,0,0,2,28,1,4,0,0,1,1,0
7361,3,0,45,0,0,1,28,1,3,0,0,1,1,0
7362,2,1,24,0,0,11,242,0,9,1,1,1,0,1
7365,1,0,28,0,0,3,190,1,3,0,0,1,1,0
7368,2,1,34,0,0,1,410,0,9,0,1,0,0,0
7369,2,0,34,0,0,4,110,1,6,1,1,1,1,0
7370,2,0,57,0,0,8,223,0,7,0,1,0,0,0
7373,2,0,40,0,0,15,246,1,9,1,1,1,1,0
7375,2,0,22,0,0,2,45,0,4,1,0,0,0,0
7380,2,0,37,0,0,3,28,0,6,1,1,1,0,0
7381,2,1,43,0,0,0,190,1,6,0,1,0,1,0
7382,2,0,26,0,0,5,28,1,7,1,1,1,1,0
7383,1,0,24,0,0,2,161,1,3,1,0,0,1,0
7384,2,0,23,0,0,1,28,1,7,0,1,0,1,0
7385,1,0,56,0,0,1,376,1,1,1,0,0,1,0
7386,2,0,23,0,0,2,379,1,7,1,1,1,1,1
7387,1,0,43,0,0,12,163,1,6,0,1,0,1,0
7388,4,0,32,0,0,0,45,0,1,0,0,1,0,0
7391,2,0,21,0,0,0,256,1,9,1,1,1,1,0
7392,2,0,51,0,0,2,170,1,3,0,0,1,1,0
7393,2,0,20,0,0,0,239,0,10,1,1,1,0,0
7394,1,0,39,0,0,1,28,1,1,0,0,1,1,0
7395,2,0,42,0,0,17,306,1,10,1,1,1,1,0
7396,3,0,58,0,0,1,45,0,1,0,0,1,0,0
7399,6,1,28,0,0,1,3,1,2,0,0,1,1,1
7400,2,1,30,0,0,2,45,0,3,0,0,1,0,0
7402,1,0,28,1,1,4,58,0,6,1,1,1,0,1
7403,2,0,29,0,0,6,28,1,6,1,1,1,1,0
7405,1,1,24,0,0,9,286,0,10,1,1,1,0,0
7406,2,0,22,0,0,1,28,1,9,1,1,1,1,0
7409,2,1,27,0,0,3,202,1,4,1,0,0,1,0
7410,1,0,50,0,0,1,6,1,2,0,0,1,1,0
7411,2,0,30,0,0,5,15,0,9,0,1,0,0,0
7412,1,0,28,0,0,0,169,1,2,1,0,0,1,0
7413,2,0,21,0,0,3,268,1,7,1,1,1,1,0
7416,3,0,26,0,0,2,45,0,1,0,0,1,0,1
7417,1,1,51,0,0,0,49,1,5,0,1,0,1,0
